Symbol;<PER>;Timestamp;<TIME>;Open;High;Low;Close;Volume;Adj Close
GMKN;D;210514;0;274.82;275.4;271.2;273.9;16561000;273.9
GMKN;D;210517;0;274;274.86;270.64;273.52;22162600;273.52
GMKN;D;210518;0;274.08;275.7;273.04;273.52;18870600;273.52
GMKN;D;210519;0;273.52;273.74;268.08;271.1;31065500;271.1
GMKN;D;210520;0;271.6;272.18;269.02;271.56;17518200;271.56
GMKN;D;210521;0;271.4;272.36;269.4;270.64;17924100;270.64
GMKN;D;210524;0;271.28;272.2;268.1;269.82;19746500;269.82
GMKN;D;210525;0;270.2;270.64;266.16;267.3;27075900;267.3
GMKN;D;210526;0;267.8;269.98;266.6;269.86;22253100;269.86
GMKN;D;210527;0;269.86;270.32;266.72;269.94;37537400;269.94
GMKN;D;210528;0;270.64;272.98;268.66;271.34;35474600;271.34
GMKN;D;210531;0;262.58;266;262.2;264.04;25438600;264.04
GMKN;D;210601;0;264.98;268.46;264.56;267.5;19867900;267.5
GMKN;D;210602;0;267;269.48;266.46;269.44;18576600;269.44
GMKN;D;210603;0;269.74;270.3;264.38;266.3;24908400;266.3
GMKN;D;210604;0;266.14;266.32;263;264;21845600;264
GMKN;D;210607;0;263.6;264.24;262.02;262.46;18868700;262.46
GMKN;D;210608;0;262.18;262.9;259.6;260.72;20825600;260.72
GMKN;D;210609;0;260.72;265.6;259.22;265.02;25953800;265.02
GMKN;D;210610;0;264.68;265.18;261.2;261.92;17200900;261.92
GMKN;D;210611;0;262.24;263.46;260.42;261.78;14858600;261.78
GMKN;D;210614;0;262.22;264.56;261.8;263.14;9551700;263.14
GMKN;D;210615;0;263.08;264.48;260.18;260.54;13646800;260.54
GMKN;D;210616;0;260.2;260.22;256.52;256.64;28278900;256.64
GMKN;D;210617;0;255.68;256.14;248.2;249.7;53003100;249.7
GMKN;D;210618;0;249.48;251.18;246.78;250;36933600;250
GMKN;D;210621;0;249.8;253.88;247.54;253.72;25199500;253.72
GMKN;D;210622;0;254.42;254.82;249.14;250.78;21140100;250.78
GMKN;D;210623;0;251.28;254.66;249.5;253.36;26041100;253.36
GMKN;D;210624;0;253.6;253.7;237.86;243.58;69077300;243.58
GMKN;D;210625;0;244.04;247.96;241.82;247.34;23146700;247.34
GMKN;D;210628;0;247.54;250.84;247;249.48;17237200;249.48
GMKN;D;210629;0;248.88;249.06;244;247.02;21588100;247.02
GMKN;D;210630;0;247.2;250.18;244.8;248.12;26036900;248.12
GMKN;D;210701;0;248.14;249.48;245.1;246.12;17526100;246.12
GMKN;D;210702;0;246.12;250.8;244.94;250.14;19810000;250.14
GMKN;D;210705;0;250.9;252.24;247.38;249.24;16763200;249.24
GMKN;D;210706;0;249.5;249.5;244;244.62;24177600;244.62
GMKN;D;210707;0;244.96;249.5;244.62;246.58;17725100;246.58
GMKN;D;210708;0;246.9;247.6;243.12;245.14;23525100;245.14
GMKN;D;210709;0;244.84;249.4;244.28;247.8;21247000;247.8
GMKN;D;210712;0;248.1;251.9;246.24;251.12;22018400;251.12
GMKN;D;210713;0;251.48;257.28;249.88;256.62;32177100;256.62
GMKN;D;210714;0;256.62;258.48;253;257.34;24888600;257.34
GMKN;D;210715;0;257.14;259.5;255.24;256.24;21046300;256.24
GMKN;D;210716;0;257.16;257.38;251.14;252.48;19367700;252.48
GMKN;D;210719;0;251.3;252.5;247.8;250.46;24010400;250.46
GMKN;D;210720;0;251.74;253.9;249.16;251.38;16834900;251.38
GMKN;D;210721;0;251.06;252.82;249.12;250.5;11636500;250.5
GMKN;D;210722;0;251.2;251.74;248.48;250.8;11216200;250.8
GMKN;D;210723;0;251.16;252;249;249.9;12996800;249.9
GMKN;D;210726;0;248.5;251.84;248.06;251.8;12313900;251.8
