Symbol;<PER>;Timestamp;<TIME>;Open;High;Low;Close;Volume;Adj Close
MGNT;D;230907;0;5903;5955;5670;5745.5;647106;5745.5
MGNT;D;230908;0;5762;5798;5585;5704.5;702284;5704.5
MGNT;D;230911;0;5693;5747.5;5563;5605;488776;5605
MGNT;D;230912;0;5648;5793;5630;5784.5;464406;5784.5
MGNT;D;230913;0;5779;5793;5618.5;5654.5;239025;5654.5
MGNT;D;230914;0;5656;5895;5577;5795;686181;5795
MGNT;D;230915;0;5791.5;5871;5710.5;5795;463835;5795
MGNT;D;230918;0;5845.5;5848.5;5700;5775;327439;5775
MGNT;D;230919;0;5771.5;5775;5540;5558;550583;5558
MGNT;D;230920;0;5567.5;5590;5457.5;5491;531277;5491
MGNT;D;230921;0;5474;5494;5251;5283;915208;5283
MGNT;D;230922;0;5300;5480;5222.5;5475;669619;5475
MGNT;D;230925;0;5469.5;5505;5350;5407.5;264496;5407.5
MGNT;D;230926;0;5390.5;5419.5;5293;5405;297696;5405
MGNT;D;230927;0;5421;5535;5411;5495;389797;5495
MGNT;D;230928;0;5502;5557;5475;5551.5;256374;5551.5
MGNT;D;230929;0;5560;5580;5481;5505;284276;5505
MGNT;D;231002;0;5535;5590;5470;5489;254547;5489
MGNT;D;231003;0;5485;5496;5397;5461;283355;5461
MGNT;D;231004;0;5441.5;5500;5411;5457;172032;5457
MGNT;D;231005;0;5458;5478;5388;5425.5;180664;5425.5
MGNT;D;231006;0;5437;5449;5365;5430.5;234015;5430.5
MGNT;D;231009;0;5433;5546;5433;5518;205867;5518
MGNT;D;231010;0;5520;5795;5503.5;5656;573607;5656
MGNT;D;231011;0;5672;5715;5505;5550.5;541154;5550.5
MGNT;D;231012;0;5540;5589;5516;5562;181188;5562
MGNT;D;231013;0;5568;5642;5510;5599.5;261040;5599.5
MGNT;D;231016;0;5606;5689.5;5605;5665;211904;5665
MGNT;D;231017;0;5672;5789.5;5640;5764.5;397203;5764.5
MGNT;D;231018;0;5764.5;5788;5675;5753;285104;5753
MGNT;D;231019;0;5781.5;5862.5;5730;5795.5;437661;5795.5
MGNT;D;231020;0;5793;5850;5737;5839;270676;5839
MGNT;D;231023;0;5840;5988.5;5840;5973.5;691336;5973.5
MGNT;D;231024;0;5981;6090;5925.5;6073;723620;6073
MGNT;D;231025;0;6072.5;6137.5;6002;6046.5;417002;6046.5
MGNT;D;231026;0;6045;6072.5;5888;5913;433782;5913
MGNT;D;231027;0;5930;6090;5867.5;6015;550911;6015
MGNT;D;231030;0;6022;6055.5;5931.5;5948;275181;5948
MGNT;D;231031;0;5942;5946.5;5777.5;5818;430224;5818
MGNT;D;231101;0;5816.5;5924.5;5810;5874;200175;5874
MGNT;D;231102;0;5877;5927;5840;5847;159940;5847
MGNT;D;231103;0;5851;5892;5817;5866.5;128826;5866.5
MGNT;D;231106;0;5873;5949.5;5859;5896.5;136590;5896.5
MGNT;D;231107;0;5890;6078;5865;6044.5;418744;6044.5
MGNT;D;231108;0;6050;6175;6028.5;6090;552022;6090
MGNT;D;231109;0;6092;6115.5;5992;6079.5;328569;6079.5
MGNT;D;231110;0;6075.5;6110;5995;6015.5;193565;6015.5
MGNT;D;231113;0;6020;6119.5;5974;6061;232991;6061
MGNT;D;231114;0;6062;6088.5;5911;5940;498631;5940
MGNT;D;231115;0;5924;5973.5;5851;5935;470863;5935
MGNT;D;231116;0;5940;5956;5817.5;5823;219395;5823
MGNT;D;231117;0;5820;5930;5760.5;5903.5;270846;5903.5
MGNT;D;231120;0;5904;6005.5;5904;5931;235916;5931
MGNT;D;231121;0;5931;5980;5900.5;5952;208727;5952
MGNT;D;231122;0;5967;6049;5952.5;6045.5;279271;6045.5
MGNT;D;231123;0;6045.5;6350;5988;6259;1661792;6259
MGNT;D;231124;0;6239.5;6388;6165.5;6323;1719942;6323
MGNT;D;231127;0;6347;6390;6260;6290;644395;6290
MGNT;D;231128;0;6309.5;6353;6261;6347.5;352828;6347.5
MGNT;D;231129;0;6350;6447;6300.5;6377.5;326023;6377.5
MGNT;D;231130;0;6379;6434.5;6275;6354;387272;6354
MGNT;D;231201;0;6365.5;6480;6330.5;6405.5;467539;6405.5
MGNT;D;231204;0;6425;6438.5;6265;6265;403677;6265
MGNT;D;231205;0;6270;6334;6225;6333.5;217683;6333.5
MGNT;D;231206;0;6335;6479.5;6287.5;6352;415141;6352
MGNT;D;231207;0;6362;6390;6231;6264;305923;6264
MGNT;D;231208;0;6276;6295;6162;6170;238105;6170
MGNT;D;231211;0;6167.5;6193;6005;6058.5;318872;6058.5
MGNT;D;231212;0;6066;6137.5;6022;6071.5;251328;6071.5
MGNT;D;231213;0;6042.5;6128;6026.5;6096.5;131289;6096.5
MGNT;D;231214;0;6100;6165.5;6030;6072.5;200493;6072.5
MGNT;D;231215;0;6072.5;6398;6057;6362;430203;6362
MGNT;D;231218;0;6375;6472.5;6318;6464.5;321613;6464.5
MGNT;D;231219;0;6470.5;6495.5;6377.5;6477.5;212547;6477.5
MGNT;D;231220;0;6483.5;6768;6478;6692.5;610400;6692.5
MGNT;D;231221;0;6693.5;6748.5;6590;6704.5;379646;6704.5
MGNT;D;231222;0;6705.5;6741;6645;6680;230996;6680
MGNT;D;231225;0;6689;6939.5;6689;6939.5;592469;6939.5
MGNT;D;231226;0;6943.5;6975;6859.5;6920.5;373914;6920.5
MGNT;D;231227;0;6931;7018.5;6907.5;6982.5;332898;6982.5
MGNT;D;231228;0;7000;7014.5;6875;6970;242561;6970
MGNT;D;231229;0;6968;7018;6930.5;7006;228914;7006
MGNT;D;240103;0;7014.5;7187.5;7014.5;7187;186452;7187
MGNT;D;240104;0;7189.5;7316.5;7189.5;7305.5;276273;7305.5
MGNT;D;240105;0;7320;7342;7211;7255.5;195333;7255.5
MGNT;D;240108;0;7273.5;7298.5;7150;7210;269954;7210
MGNT;D;240109;0;7197.5;7239;7141;7214.5;322859;7214.5
MGNT;D;240110;0;7215;7380;7182;7380;708270;7380
MGNT;D;240111;0;7048;7173.5;7021.5;7114.5;1024062;7114.5
MGNT;D;240112;0;7120.5;7147;7057;7082;287570;7082
MGNT;D;240115;0;7092.5;7115;7041;7070;315706;7070
MGNT;D;240116;0;7077;7088.5;6909;6923;518798;6923
MGNT;D;240117;0;6903;6970;6882.5;6943.5;206241;6943.5
MGNT;D;240118;0;6949;6968;6811.5;6816.5;369729;6816.5
MGNT;D;240119;0;6819.5;7032.5;6786;6944.5;700435;6944.5
MGNT;D;240122;0;6960;6971.5;6881;6890.5;171047;6890.5
MGNT;D;240123;0;6890.5;6917;6845.5;6883.5;113162;6883.5
MGNT;D;240124;0;6880;6950;6871.5;6895;160997;6895
MGNT;D;240125;0;6900;6911.5;6831;6864.5;147480;6864.5
MGNT;D;240126;0;6864.5;6868.5;6805;6820.5;179405;6820.5
MGNT;D;240129;0;6833.5;6909;6812;6905.5;124404;6905.5
MGNT;D;240130;0;6920;7113;6899.5;7049.5;497132;7049.5
MGNT;D;240131;0;7050;7099;6995.5;7039.5;193049;7039.5
MGNT;D;240201;0;7062.5;7138;7043;7119;331108;7119
MGNT;D;240202;0;7121;7194.5;7101;7116;247632;7116
MGNT;D;240205;0;7114.5;7168.5;7052.5;7062.5;157476;7062.5
MGNT;D;240206;0;7065;7199;7062.5;7199;221631;7199
MGNT;D;240207;0;7199.5;7301.5;7146;7283.5;333613;7283.5
MGNT;D;240208;0;7285;7425;7261;7318;564090;7318
MGNT;D;240209;0;7320;7328;7220;7283;251746;7283
MGNT;D;240212;0;7290;7345.5;7195;7249;256550;7249
MGNT;D;240213;0;7250;7313;7200.5;7250;207655;7250
MGNT;D;240214;0;7269.5;7428.5;7253.5;7420;361913;7420
MGNT;D;240215;0;7420;7508;7403;7471.5;423826;7471.5
MGNT;D;240216;0;7484;7494.5;7332;7424.5;258230;7424.5
MGNT;D;240219;0;7432;7516.5;7385;7399.5;202094;7399.5
MGNT;D;240220;0;7400;7491;7255;7256.5;278627;7256.5
MGNT;D;240221;0;7256;7399;7152;7199;364795;7199
MGNT;D;240222;0;7216.5;7278.5;7200;7272;260691;7272
MGNT;D;240226;0;7343;7450;7336.5;7401;240693;7401
MGNT;D;240227;0;7425;7499.5;7340.5;7499.5;332880;7499.5
MGNT;D;240228;0;7525.5;7686;7504;7631.5;551726;7631.5
MGNT;D;240229;0;7635;7679;7581.5;7651.5;214598;7651.5
MGNT;D;240301;0;7652.5;7725;7612.5;7634;215404;7634
MGNT;D;240304;0;7642;7710;7592;7698;251919;7698
MGNT;D;240305;0;7704;7739.5;7600;7610;198004;7610
MGNT;D;240306;0;7605;7678.5;7550.5;7613;159543;7613
MGNT;D;240307;0;7605;7651;7562;7646;176765;7646
MGNT;D;240311;0;7660;7767.5;7630.5;7760;314267;7760
MGNT;D;240312;0;7750;7794;7701.5;7744;207141;7744
MGNT;D;240313;0;7748.5;7764;7630;7648.5;160664;7648.5
MGNT;D;240314;0;7648;7648;7551;7607.5;256929;7607.5
MGNT;D;240315;0;7604.5;7695;7591.5;7611.5;180574;7611.5
MGNT;D;240318;0;7628.5;7676;7609;7636;105591;7636
MGNT;D;240319;0;7632.5;7686.5;7573;7586;218406;7586
MGNT;D;240320;0;7575.5;7663;7522;7599;208718;7599
MGNT;D;240321;0;7615.5;7650;7560;7604;114889;7604
MGNT;D;240322;0;7604.5;7608.5;7374.5;7410.5;475127;7410.5
MGNT;D;240325;0;7447;7640;7432.5;7611.5;306770;7611.5
MGNT;D;240326;0;7645.5;7700;7598.5;7689;189715;7689
MGNT;D;240327;0;7691;7749.5;7625;7709;305180;7709
MGNT;D;240328;0;7709.5;7878;7690;7740.5;690256;7740.5
MGNT;D;240329;0;7770;7968;7736;7896;447784;7896
MGNT;D;240401;0;7905.5;7988;7890;7943;283304;7943
MGNT;D;240402;0;7945;7965;7752.5;7818;374396;7818
MGNT;D;240403;0;7834;7860;7755;7804;227480;7804
MGNT;D;240404;0;7805;7920;7780;7864.5;218658;7864.5
MGNT;D;240405;0;7870;7943.5;7808.5;7840;172789;7840
MGNT;D;240408;0;7853;8000;7832;8000;282686;8000
MGNT;D;240409;0;8030;8065;7890;7935;212859;7935
MGNT;D;240410;0;7939.5;7967;7875.5;7918;117119;7918
MGNT;D;240411;0;7920;7958.5;7880;7880.5;68415;7880.5
MGNT;D;240412;0;7886.5;8000;7882;7991.5;205188;7991.5
MGNT;D;240415;0;7994.5;8258;7976.5;8248.5;453541;8248.5
MGNT;D;240416;0;8247.5;8365.5;8111.5;8232;427173;8232
MGNT;D;240417;0;8233.5;8257;8126.5;8160;138745;8160
MGNT;D;240418;0;8161.5;8192;8046.5;8078.5;230366;8078.5
MGNT;D;240419;0;8105.5;8230;8055;8181.5;152668;8181.5
MGNT;D;240422;0;8189;8281;8169;8204;216754;8204
MGNT;D;240423;0;8215.5;8300;8131;8211.5;260953;8211.5
MGNT;D;240424;0;8214.5;8277.5;8111;8153;210195;8153
MGNT;D;240425;0;8143.5;8198.5;8100;8122;72609;8122
MGNT;D;240426;0;8122;8329;8113.5;8310;249403;8310
MGNT;D;240427;0;8313;8330;8163;8235;229613;8235
MGNT;D;240429;0;8234.5;8360;8177;8324;192250;8324
MGNT;D;240430;0;8322;8431.5;8302.5;8405;170149;8405
